"idhod","hodnota","stapro_kod","casz_cis","casz_kod","stavprace_cis","stavprace_kod","oceneni_cis","oceneni_kod","ocisteni_cis","ocisteni_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","stavprace_txt","oceneni_txt","ocisteni_txt"
"1281689432","102.2","5939","7626","Z","175","024","7603","P","7604","O","7","2023",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692152","107.3","5939","7626","Z",,,"7603","P","7604","P","7","2023",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689088","100.9","5939","7626","Z",,,"7603","P","7604","O","7","2023",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267028269","107","5939","7626","C",,,,,,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267031189","112.1","5939","7626","C","175","024",,,,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267059482","104.1","5939","7626","C","175","023",,,,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690803","103.9","5939","7626","C","175","024","7603","P","7604","O","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267033775","103.5","5939","7626","C",,,"7603","P",,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685879","103.7","5939","7626","C","175","024","7603","P","7604","P","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687260","99.6","5939","7626","C",,,"7603","P","7604","P","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281687761","97","5939","7626","C","175","023","7603","P","7604","O","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063469","101.2","5939","7626","C","175","023","7603","P",,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281685928","97.2","5939","7626","C","175","023","7603","P","7604","P","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689283","99.4","5939","7626","C",,,"7603","P","7604","O","10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267060377","107.4","5939","7626","C","175","024","7603","P",,,"10","2023","10","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267041000","105.1","5939","7626","C",,,,,,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267042093","105.1","5939","7626","C","175","024",,,,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267028912","105.2","5939","7626","C","175","023",,,,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690812","99.3","5939","7626","C","175","024","7603","P","7604","O","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267045124","99.5","5939","7626","C",,,"7603","P",,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281689085","99.2","5939","7626","C","175","024","7603","P","7604","P","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689168","99.5","5939","7626","C",,,"7603","P","7604","P","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689166","99.3","5939","7626","C","175","023","7603","P","7604","O","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267058662","99.7","5939","7626","C","175","023","7603","P",,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686952","99.7","5939","7626","C","175","023","7603","P","7604","P","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689167","99.3","5939","7626","C",,,"7603","P","7604","O","6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267045125","99.2","5939","7626","C","175","024","7603","P",,,"6","2023","6","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267031509","117","5939","7626","C",,,,,,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267042104","109.1","5939","7626","C","175","024",,,,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267044041","119.8","5939","7626","C","175","023",,,,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690801","96.6","5939","7626","C","175","024","7603","P","7604","O","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267059510","105.4","5939","7626","C",,,"7603","P",,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281688660","95.9","5939","7626","C","175","024","7603","P","7604","P","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688550","103.4","5939","7626","C",,,"7603","P","7604","P","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688659","105.5","5939","7626","C","175","023","7603","P","7604","O","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267031507","108.3","5939","7626","C","175","023","7603","P",,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686284","106.2","5939","7626","C","175","023","7603","P","7604","P","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686112","102.3","5939","7626","C",,,"7603","P","7604","O","1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267051765","97.5","5939","7626","C","175","024","7603","P",,,"1","2023","1","2022","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267062988","108.9","5939","7626","C",,,,,,,"12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267034600","122.6","5939","7626","C","175","024",,,,,"12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267064378","102.5","5939","7626","C","175","023",,,,,"12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690795","108","5939","7626","C","175","024","7603","P","7604","O","12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267029718","96.6","5939","7626","C",,,"7603","P",,,"12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281687692","109.9","5939","7626","C","175","024","7603","P","7604","P","12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685871","98.5","5939","7626","C",,,"7603","P","7604","P","12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688544","93.6","5939","7626","C","175","023","7603","P","7604","O","12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267062985","91.2","5939","7626","C","175","023","7603","P",,,"12","2022","12","2021","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
